period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2015-06-12,176.9940185546875,175.68887329101562,-0.0073739512460903045,0.030958333333333334,0.05474305555555555,0.6486,-0.6597,36,2015-06-01,2015-06-12,0.05348055555555556
2015-06-26,174.93601989746094,176.38377380371094,0.008275905140054052,0.05041538461538462,0.08157628205128205,0.5719,-0.6597,39,2015-06-15,2015-06-26,0.05474305555555555
2015-07-10,172.68495178222656,174.4167022705078,0.010028380993296837,0.04432666666666666,0.08697916666666666,0.8176,-0.6597,30,2015-06-29,2015-07-10,0.08157628205128205
2015-07-24,176.34176635742188,174.8538360595703,-0.008437764510284662,0.08568928571428572,0.12991964285714286,0.6369,-0.4215,28,2015-07-13,2015-07-24,0.08697916666666666
2015-08-07,173.83660888671875,174.81182861328125,0.005609979007344723,-0.05228437500000001,-0.053812500000000034,0.7351,-0.8957,32,2015-07-27,2015-08-07,0.12991964285714286
2015-08-21,177.01422119140625,166.30445861816406,-0.060502272083900355,0.03164642857142857,0.04330446428571428,0.5719,-0.6808,28,2015-08-10,2015-08-21,-0.053812500000000034
2015-09-04,159.30189514160156,161.8994903564453,0.016306116211202593,-0.02763421052631579,-0.055628947368421056,0.7096,-0.6249,38,2015-08-24,2015-09-04,0.04330446428571428
2015-09-18,165.96817016601562,165.15797424316406,-0.0048816343642346105,0.1693576923076923,0.2559903846153846,0.8074,-0.6249,26,2015-09-08,2015-09-18,-0.055628947368421056
2015-10-02,166.01138305664062,164.7776641845703,-0.007431531798330893,0.07888965517241381,0.11901724137931036,0.8868,-0.6249,29,2015-09-21,2015-10-02,0.2559903846153846
2015-10-16,167.7099151611328,171.76596069335938,0.024184888104734847,0.14469444444444443,0.1990881944444444,0.7003,-0.7351,36,2015-10-05,2015-10-16,0.11901724137931036
2015-10-30,171.85044860839844,175.70367431640625,0.022421970609970865,0.10166764705882353,0.16415735294117645,0.6808,-0.5106,34,2015-10-19,2015-10-30,0.1990881944444444
2015-11-13,177.78250122070312,171.1490936279297,-0.03731192635510616,-0.032629629629629626,-0.05996296296296296,0.2732,-0.4767,27,2015-11-02,2015-11-13,0.16415735294117645
2015-11-27,173.7517547607422,177.08108520507812,0.019161420550373398,-0.09130294117647059,-0.14583529411764706,0.5859,-0.8074,34,2015-11-16,2015-11-27,-0.05996296296296296
2015-12-11,176.34591674804688,170.5913543701172,-0.03263224056472758,-0.022762500000000005,-0.05548984375,0.5984,-0.8225,32,2015-11-30,2015-12-11,-0.14583529411764706
2015-12-25,171.4533233642578,174.8368377685547,0.019734317993407968,-0.02215806451612903,-0.02205080645161289,0.802,-0.6369,31,2015-12-14,2015-12-24,-0.05548984375
2016-01-08,174.43728637695312,163.14022827148438,-0.06476286314759672,-0.0209,-0.042036206896551714,0.6369,-0.6486,29,2015-12-28,2016-01-08,-0.02205080645161289
2016-01-22,163.3016815185547,161.95018005371094,-0.008276102562300824,0.11513589743589744,0.1728858974358974,0.6369,-0.5574,39,2016-01-11,2016-01-22,-0.042036206896551714
2016-02-05,159.5020294189453,159.7655487060547,0.0016521375186846488,0.0036076923076923118,-0.010525961538461534,0.6705,-0.7579,26,2016-01-25,2016-02-05,0.1728858974358974
2016-02-19,157.61492919921875,163.2082061767578,0.03548697452681915,0.09935666666666666,0.12674833333333332,0.7548,-0.4767,30,2016-02-08,2016-02-19,-0.010525961538461534
2016-03-04,165.5713653564453,170.37408447265625,0.029006942751674147,-0.048512121212121215,-0.08750530303030302,0.6369,-0.7906,33,2016-02-22,2016-03-04,0.12674833333333332
2016-03-18,170.51010131835938,174.62783813476562,0.0241495183251228,0.1224423076923077,0.17730288461538463,0.5719,-0.2732,26,2016-03-07,2016-03-18,-0.08750530303030302
2016-04-01,174.87557983398438,176.79806518554688,0.01099344661723256,0.11345882352941176,0.17647205882352937,0.8547,-0.7579,34,2016-03-22,2016-04-01,0.17730288461538463
2016-04-15,176.22555541992188,177.53285217285156,0.0074183154072891,0.016472727272727274,0.03548560606060605,0.7351,-0.4939,33,2016-04-04,2016-04-15,0.17647205882352937
2016-04-29,178.78033447265625,176.29391479492188,-0.013907679975364795,0.07655185185185187,0.1075138888888889,0.7003,-0.765,27,2016-04-18,2016-04-29,0.03548560606060605
2016-05-13,177.69520568847656,174.9524688720703,-0.015435063685480865,-0.14420714285714284,-0.2222232142857143,0.7184,-0.6705,28,2016-05-02,2016-05-13,0.1075138888888889
2016-05-27,176.67845153808594,179.63473510742188,0.01673256440499582,-0.04741875,-0.06801171875,0.6369,-0.6486,32,2016-05-16,2016-05-27,-0.2222232142857143
2016-06-10,179.29298400878906,179.48947143554688,0.0010959013697278142,-0.0005434782608695536,-0.003039130434782612,0.5994,-0.7269,23,2016-05-31,2016-06-10,-0.06801171875
2016-06-24,178.1053009033203,174.5568084716797,-0.01992356439501386,0.019861904761904758,0.029993452380952374,0.6486,-0.8225,42,2016-06-13,2016-06-24,-0.003039130434782612
2016-07-08,171.43055725097656,182.63880920410156,0.06538071235874221,-0.009503225806451613,-0.021925806451612892,0.5106,-0.7351,31,2016-06-27,2016-07-08,0.029993452380952374
2016-07-22,183.28294372558594,186.58102416992188,0.01799447552126776,0.21905135135135137,0.35116891891891894,0.8555,-0.6908,37,2016-07-11,2016-07-22,-0.021925806451612892
2016-08-05,186.0742950439453,187.38836669921875,0.007062080525217507,0.049427777777777786,0.06833055555555559,0.6369,-0.6808,36,2016-07-25,2016-08-05,0.35116891891891894
2016-08-19,187.2766876220703,187.69752502441406,0.0022471424910772697,0.08194186046511627,0.09895639534883723,0.6858,-0.7003,43,2016-08-08,2016-08-19,0.06833055555555559
2016-09-02,187.68894958496094,187.55149841308594,-0.0007323349199777063,-0.041084210526315786,-0.057186842105263175,0.6486,-0.6369,19,2016-08-22,2016-09-02,0.09895639534883723
2016-09-16,188.1183624267578,184.18283081054688,-0.020920507522189435,0.08692142857142857,0.14612410714285715,0.6486,-0.8428,28,2016-09-06,2016-09-16,-0.057186842105263175
2016-09-30,184.21739196777344,186.71205139160156,0.013541932155160197,0.04514137931034483,0.08542068965517241,0.5719,-0.4404,29,2016-09-19,2016-09-30,0.14612410714285715
2016-10-14,186.26327514648438,183.9670867919922,-0.012327649412834485,-0.007240740740740737,-0.00838425925925927,0.6369,-0.4019,27,2016-10-03,2016-10-14,0.08542068965517241
2016-10-28,183.32830810546875,183.46640014648438,0.0007532499614635313,0.011062500000000003,0.048352343750000006,0.8176,-0.5719,32,2016-10-17,2016-10-28,-0.00838425925925927
2016-11-11,183.4750213623047,186.815673828125,0.01820766903862947,-0.03707179487179488,-0.02122948717948719,0.5719,-0.6249,39,2016-10-31,2016-11-11,0.048352343750000006
2016-11-25,186.96238708496094,191.21800231933594,0.022761879010675612,0.13776799999999997,0.19971199999999997,0.836,-0.5096,25,2016-11-14,2016-11-25,-0.02122948717948719
2016-12-09,190.32028198242188,195.5254669189453,0.027349607106005536,-0.017314705882352933,-0.012840441176470574,0.6124,-0.7783,34,2016-11-28,2016-12-09,0.19971199999999997
2016-12-23,195.301025390625,195.98329162597656,0.003493408362741368,0.054476666666666666,0.1021725,0.6369,-0.5707,30,2016-12-12,2016-12-23,-0.012840441176470574
2017-01-06,196.46951293945312,197.28570556640625,0.004154296586486916,0.09665416666666667,0.14049583333333332,0.6369,-0.5574,24,2016-12-27,2017-01-06,0.1021725
