period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2017-12-31,232.90359497070312,236.2184600830078,0.014232777783965256,0.09451764705882354,0.15559166666666668,0.7783,-0.6249,51,2017-12-04,2017-12-29,0.12450045454545453
2018-01-31,237.90914916992188,249.5315704345703,0.04885235101382057,0.1574763157894737,0.24561315789473684,0.9022,-0.6908,76,2018-01-02,2018-01-31,0.15559166666666668
2018-02-28,249.2482452392578,240.45843505859375,-0.03526528410351126,0.055647058823529404,0.0999470588235294,0.7876,-0.7579,68,2018-02-01,2018-02-28,0.24561315789473684
2018-03-31,236.96205139160156,233.86740112304688,-0.013059687196244285,-0.0038409836065573756,-0.0060733606557376975,0.5719,-0.8074,61,2018-03-01,2018-03-29,0.0999470588235294
2018-04-30,228.81944274902344,235.0760040283203,0.02734278697706327,0.08765416666666667,0.14407465277777776,0.6705,-0.6249,72,2018-04-02,2018-04-30,-0.0060733606557376975
2018-05-31,235.4937744140625,240.79052734375,0.022492114464029767,0.06678363636363638,0.10308772727272729,0.6908,-0.7717,55,2018-05-01,2018-05-31,0.14407465277777776
2018-06-30,243.1544647216797,242.17530822753906,-0.004026890870629907,0.03901636363636365,0.055855454545454555,0.7717,-0.8402,55,2018-06-01,2018-06-28,0.10308772727272729
2018-07-31,242.69309997558594,251.14710998535156,0.034834158905284296,0.02276025641025641,0.023648397435897434,0.8126,-0.5423,78,2018-07-02,2018-07-31,0.055855454545454555
2018-08-31,250.7274169921875,259.1636962890625,0.03364721496388201,-0.0006131578947368454,0.01146282894736841,0.6808,-0.7003,76,2018-08-01,2018-08-31,0.023648397435897434
2018-09-30,258.7172546386719,260.70452880859375,0.007681258726625506,0.05214615384615384,0.07197499999999998,0.6908,-0.7096,52,2018-09-04,2018-09-28,0.01146282894736841
2018-10-31,261.6101379394531,242.68875122070312,-0.0723266570163621,-0.0570301204819277,-0.08734638554216867,0.8472,-0.7684,83,2018-10-01,2018-10-31,0.07197499999999998
2018-11-30,245.27139282226562,247.1903839111328,0.007823949898053462,-0.03352388059701493,-0.037188059701492554,0.705,-0.743,67,2018-11-01,2018-11-30,-0.08734638554216867
2018-12-31,250.46351623535156,225.42567443847656,-0.09996602368764895,-0.08352680412371134,-0.10687113402061854,0.8456,-0.9062,97,2018-12-03,2018-12-31,-0.037188059701492554
2019-01-31,225.66015625,243.47454833984375,0.07894345366892286,0.030415116279069773,0.03843401162790699,0.8442,-0.6705,172,2019-01-02,2019-01-31,-0.10687113402061854
2019-02-28,243.59173583984375,251.3668975830078,0.03191882399604906,0.03981884057971015,0.06854601449275363,0.754,-0.7184,138,2019-02-01,2019-02-28,0.03843401162790699
2019-03-31,252.93629455566406,255.916748046875,0.011783415647986573,0.045333846153846155,0.08788076923076922,0.7073,-0.6486,130,2019-03-01,2019-03-29,0.06854601449275363
2019-04-30,258.9517517089844,266.3716125488281,0.028653449111177842,0.07704677419354841,0.1361625,0.8176,-0.6597,124,2019-04-01,2019-04-30,0.08788076923076922
2019-05-31,264.3694152832031,249.38478088378906,-0.056680665512543915,-0.01308947368421053,-0.025630263157894732,0.7184,-0.836,152,2019-05-01,2019-05-31,0.1361625
2019-06-30,248.75062561035156,266.73858642578125,0.07231322844432331,0.029212162162162165,0.030729729729729743,0.8176,-0.7351,148,2019-06-03,2019-06-28,-0.025630263157894732
2019-07-31,269.16015625,270.7715148925781,0.005986616537261513,-0.02511549295774648,-0.05137218309859154,0.5859,-0.694,142,2019-07-01,2019-07-31,0.030729729729729743
2019-08-31,268.41363525390625,266.2379455566406,-0.008105734625618144,-0.06747733333333333,-0.08895066666666668,0.8402,-0.9118,150,2019-08-01,2019-08-30,-0.05137218309859154
2019-09-30,264.6811828613281,271.4183349609375,0.025453838564485798,0.04148961038961039,0.06552402597402598,0.7783,-0.836,154,2019-09-03,2019-09-30,-0.08895066666666668
2019-10-31,268.18988037109375,277.41790771484375,0.034408559081279266,-0.001586666666666666,-0.0073477777777777925,0.872,-0.93,180,2019-10-01,2019-10-31,0.06552402597402598
2019-11-30,279.9878234863281,287.4599609375,0.026687365750877934,0.06108026315789474,0.0880404605263158,0.6705,-0.6908,152,2019-11-01,2019-11-29,-0.0073477777777777925
2019-12-31,285.01812744140625,295.81219482421875,0.03787151182175785,0.06453495145631068,0.10607864077669903,0.8481,-0.5456,206,2019-12-02,2019-12-31,0.0880404605263158
2020-01-31,298.57861328125,295.6927795410156,-0.009665239276585469,0.06003434343434343,0.10722979797979797,0.7884,-0.6573,99,2020-01-02,2020-01-31,0.10607864077669903
2020-02-29,297.88934326171875,272.2840270996094,-0.0859557978199077,-0.014881300813008123,-0.00751565040650406,0.8271,-0.8481,123,2020-02-03,2020-02-28,0.10722979797979797
2020-03-31,284.0756530761719,238.2835693359375,-0.16119679122221608,-0.09790127118644068,-0.16715900423728816,0.6369,-0.8625,236,2020-03-02,2020-03-31,-0.00751565040650406
2020-04-30,227.55966186523438,268.5416564941406,0.18009340624339942,0.04917252747252747,0.08509148351648353,0.7717,-0.6249,91,2020-04-01,2020-04-30,-0.16715900423728816
